strategy,return_train_pct,dd_train_pct,dd_train_intrabar_pct,exec_reject_rate_train,exec_round_rate_train,return_test_pct,dd_test_pct,dd_test_intrabar_pct,exec_reject_rate_test,exec_round_rate_test,tested,liquidated_train,liquidated_test,peak_notional_pct_equity_train,peak_notional_pct_equity_test,peak_qty_mult_train,peak_qty_mult_test,cap_hit_rate_train,cap_hit_rate_test,sharpe_train,sharpe_test,median_pnl_per_position_train,median_pnl_per_position_test,avg_pnl_per_position_train,avg_pnl_per_position_test,sharpe_pnl_per_position_train,sharpe_pnl_per_position_test,median_pnl_per_position_train_pct,median_pnl_per_position_test_pct,trades_train,trades_test,eligible,trial,martingale_max_loss_streak_train,martingale_max_loss_streak_test,martingale_max_step_used_train,martingale_max_step_used_test,martingale_max_multiplier_used_train,martingale_max_multiplier_used_test,grid_max_adds_used_train,grid_max_adds_used_test,grid_max_multiplier_used_train,grid_max_multiplier_used_test,fast_period,slow_period,tp_mode,tp_rr,tp_mgmt,tp1_close_frac,tp_trail_pct,sl_type,sl_trailing,exit_on_flat,sl_pct,sl_atr_period,sl_atr_mult,rsi_period,rsi_low_th,rsi_high_th,bb_period,bb_std,range_lookback,range_buffer_pct,stoch_k_period,stoch_d_period,stoch_oversold,stoch_overbought,rank_pre_wf,rank_post_wf,rank_delta
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,274,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,atr,False,False,,17.0,4.671916653001991,,,,11.0,3.728933167950646,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,275,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.7179666128045378,0.0872678016819059,pct,False,False,4.487611785721356,,,,,,14.0,3.9362077360911414,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,276,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,atr,True,False,,43.0,3.99747511843992,,,,14.0,3.9583386056279037,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,285,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.8127873210566906,3.1274246139961313,pct,False,False,8.452040594601902,,,,,,15.0,3.9362077360911414,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,286,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.7803885520426658,2.4937790755155507,pct,True,True,4.739303925463088,,,,,,11.0,3.797692717639988,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,291,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.7929950860085853,4.0064403536747335,pct,False,True,1.9447842134197513,,,,,,11.0,3.728933167950646,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,292,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,atr,False,False,,44.0,1.546766836607865,,,,16.0,3.9583386056279037,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,294,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,pct,False,False,8.997497204480387,,,,,,14.0,3.700515589944219,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,295,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,atr,False,False,,33.0,2.741069291700824,,,,16.0,3.9583386056279037,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,300,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.7607747146713767,4.793758296008492,pct,True,True,1.8020512796997143,,,,,,11.0,3.700282564263149,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,301,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.7295041095314925,1.8143798431410554,pct,True,True,9.026880880814808,,,,,,10.0,3.700515589944219,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,302,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,pct,True,True,6.189957354136864,,,,,,14.0,3.9583386056279037,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,303,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,atr,True,False,,37.0,4.014415745294018,,,,14.0,3.9583386056279037,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,304,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,atr,True,True,,43.0,1.0162302068583586,,,,16.0,3.9583386056279037,,,,,,,4,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,305,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.7269751066136438,2.720279022845228,pct,False,True,4.077176097088634,,,,,,11.0,3.728933167950646,,,,,,,4,,
bollinger_breakout,-0.9376027353159788,0.9624770549276582,1.0071938115121521,0.0,1.0,,,,,,False,False,False,12.111728959848485,,1.0,,0.0,,-1.7467289906408057,,-0.6393824575002582,,-1.1979764459092426,,-0.999792846281646,,-0.006393824575002582,,44,0,True,66,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.4610599394440551,0.618239489601236,pct,False,True,8.259250457492339,,,,,,14.0,3.372578274024727,,,,,,,63,,
bollinger_breakout,-1.0517080069440299,1.0517080069440272,1.0612087954305207,0.0,1.0,,,,,,False,False,False,12.169355138771465,,1.0,,0.0,,-2.063531935151531,,-0.6920260650001292,,-1.4619464634092305,,-1.3026004573636698,,-0.0069202606500012925,,44,0,True,272,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.726395990211752,0.19329140292540864,pct,True,True,8.265319806139443,,,,,,11.0,3.04126433795444,,,,,,,64,,
bollinger_breakout,0.8503905173338211,4.027854572405858,3.999303716055073,0.0,1.0,1.536190945637439,1.528616960054638,1.5014962009446629,0.0,1.0,True,False,False,11.760363031164477,11.214065980753599,1.0,1.0,0.0,0.0,0.2174010837591354,0.6704756990758662,-5.844464100000173,10.27711284080986,3.349834515077556,8.769484690028484,0.43146839238758955,0.9005035051163554,-0.05844464100000173,0.10277112840809859,51,16,True,139,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.6959657004257837,0.5728051716927842,pct,True,False,9.695629487927453,,,,,,14.0,3.2398905033042444,,,,,,,2,1,-1
bollinger_breakout,-8.492768579051912,9.152175007037796,8.97281711373732,0.0,1.0,,,,,,False,False,False,1023.4975643261309,,1.0,,0.0,,-1.245902598535832,,-14.393518435007934,,11.064424311173946,,0.5262355463193109,,-0.14393518435007935,,28,0,True,299,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,atr,False,True,,25.0,1.5635872120544643,,,,11.0,3.069553456263406,,,,,,,73,,
range_breakout,-0.11326509226069481,4.398734280556747,4.38777792389839,0.0,1.0,,,,,,False,False,False,13.079017734226769,,1.0,,0.0,,0.016174053427382918,,-8.284314510000055,,0.8470543697542207,,0.4371222727569923,,-0.08284314510000054,,326,0,True,114,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,pct,False,False,8.564877913936884,,,,,,,,144.0,0.1259750998957776,,,,,62,,
range_breakout,-4.809424911463445,4.817917231702922,4.83612070225141,0.0,1.0,,,,,,False,False,False,10.991902908742707,,1.0,,0.0,,-5.287488811772809,,-0.867398240000126,,-1.3037079225111132,,-3.8584344399940647,,-0.00867398240000126,,227,0,True,198,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,pct,False,True,9.25173573801223,,,,,,,,233.0,0.46471194310034813,,,,,67,,
range_breakout,-5.0349007034162785,5.043393023655753,5.061596494204241,0.0,1.0,,,,,,False,False,False,10.960502459424772,,1.0,,0.0,,-5.109258809523794,,-0.5672464975001494,,-0.9664055029050329,,-3.2975570811878994,,-0.005672464975001494,,284,0,True,294,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,pct,True,True,9.315096938848866,,,,,,,,248.0,0.4040601897822085,,,,,68,,
range_breakout,-5.665927475886656,5.755569805359882,5.770713578733127,0.0,1.0,,,,,,False,False,False,12.063813229342257,,1.0,,0.0,,-5.028341219365929,,-0.5469355200000573,,-0.8924104951420692,,-2.9223786837653205,,-0.005469355200000573,,317,0,True,184,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,pct,True,True,8.402963417018599,,,,,,,,233.0,0.38593852507430476,,,,,69,,
range_breakout,-6.2390656095837045,6.33843221652957,6.3550226006758415,0.0,1.0,,,,,,False,False,False,13.295549012294957,,1.0,,0.0,,-5.018853161891569,,-0.5743263200002257,,-1.017228780064436,,-2.9635277566545826,,-0.005743263200002256,,311,0,True,264,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.5308120035390278,2.0575728677667637,pct,True,True,7.615553053420975,,,,,,,,249.0,0.38593852507430476,,,,,71,,
range_breakout,-2.7688161496678965,8.412529280365538,8.403530245616022,0.0,1.0,,,,,,False,False,False,13.910471205813227,,1.0,,0.0,,-0.4064490463567393,,-13.787816452500032,,-1.5073060941666976,,-0.2606316533866278,,-0.13787816452500032,,112,0,True,115,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.6067230052083388,4.3637299214292025,pct,True,False,8.056353561301233,,,,,,,,111.0,0.4040601897822085,,,,,65,,
range_breakout,-8.545341121663785,8.629546324312757,8.601673295880511,0.0,1.0,,,,,,False,False,False,12.701883805293415,,1.0,,0.0,,-5.863496506566054,,-0.5180698800001629,,-0.6714627769945011,,-2.6620871925559033,,-0.005180698800001628,,534,0,True,292,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,pct,True,True,7.992499010805051,,,,,,,,62.0,0.38593852507430476,,,,,75,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,261,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.5793481678521065,0.6621244333036866,pct,False,False,5.699953900284648,,,,,,,,,,9.0,14.0,5.165663513708072,94.48106513223044,4,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,True,289,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,partial_trailing,0.6087236535912611,3.316073167171626,pct,True,False,9.515431521177426,,,,,,,,,,9.0,14.0,5.165663513708072,94.48106513223044,4,,
stochastic,-0.07658348033946494,0.07658348033946823,0.10649089210686725,0.0,1.0,,,,,,False,False,False,34.54918173184186,,1.0,,0.0,,-1.1925157500489882,,-1.9298620250006209,,0.17641673833284824,,0.09395379117274716,,-0.01929862025000621,,3,0,True,288,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,pct,False,True,2.8875126936720266,,,,,,,,,,9.0,11.0,5.165663513708072,93.86502624212748,61,,
stochastic,-0.06056304975919913,0.08860519678961282,0.11891417690801973,0.0,1.0,,,,,,False,False,False,18.16072356309341,,1.0,,0.0,,-0.4569792029298094,,0.9952097624998715,,0.9220268033331002,,0.8593692744062669,,0.009952097624998714,,12,0,True,270,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,2.0,full,,,pct,True,True,5.512302147504271,,,,,,,,,,12.0,11.0,5.165663513708072,92.90091914562149,60,,
