strategy,return_train_pct,dd_train_pct,dd_train_intrabar_pct,exec_reject_rate_train,exec_round_rate_train,return_test_pct,dd_test_pct,dd_test_intrabar_pct,exec_reject_rate_test,exec_round_rate_test,tested,liquidated_train,liquidated_test,peak_notional_pct_equity_train,peak_notional_pct_equity_test,peak_qty_mult_train,peak_qty_mult_test,cap_hit_rate_train,cap_hit_rate_test,sharpe_train,sharpe_test,median_pnl_per_position_train,median_pnl_per_position_test,avg_pnl_per_position_train,avg_pnl_per_position_test,sharpe_pnl_per_position_train,sharpe_pnl_per_position_test,median_pnl_per_position_train_pct,median_pnl_per_position_test_pct,trades_train,trades_test,eligible,trial,martingale_max_loss_streak_train,martingale_max_loss_streak_test,martingale_max_step_used_train,martingale_max_step_used_test,martingale_max_multiplier_used_train,martingale_max_multiplier_used_test,grid_max_adds_used_train,grid_max_adds_used_test,grid_max_multiplier_used_train,grid_max_multiplier_used_test,fast_period,slow_period,tp_mode,tp_pct,tp_mgmt,tp1_close_frac,tp_trail_pct,sl_type,sl_trailing,exit_on_flat,sl_pct,pm_mode,grid_max_adds,grid_spacing_pct,grid_size_multiplier,tp_rr,martingale_multiplier,martingale_max_steps,sl_atr_period,sl_atr_mult,rsi_period,rsi_low_th,rsi_high_th,bb_period,bb_std,range_lookback,range_buffer_pct,stoch_k_period,stoch_d_period,stoch_oversold,stoch_overbought,rank_pre_wf,rank_post_wf,rank_delta
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,264,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,7.7772878912147245,partial_trailing,0.2627337988008843,1.4448703482510352,pct,False,False,9.413778405461455,martingale,,,,,3.091948043392856,10.0,,,,,,11.0,3.7692892279394217,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,265,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.499570542065101,partial_trailing,0.7983723877390624,3.98303994293864,pct,True,True,9.300725277719758,none,,,,,,,,,,,,11.0,3.85757191653931,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,266,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,0.5298941787310085,full,,,pct,True,False,7.251617748326476,none,,,,,,,,,,,,11.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,267,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.961409300774339,full,,,pct,False,False,7.004167264442355,martingale,,,,,1.516287045398049,9.0,,,,,,11.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,268,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,1.838590052758738,partial_trailing,0.15987394096050647,4.475318243505513,atr,True,True,,martingale,,,,,3.0813901697569186,2.0,42.0,0.654703215254328,,,,11.0,3.5386535711370852,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,269,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.021629465915007,full,,,atr,True,True,,martingale,,,,,2.1891437388869246,7.0,39.0,0.9703393861325278,,,,18.0,3.9362077360911414,,,,,,,,,
bollinger_breakout,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,270,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,0.7483680571948732,full,,,pct,True,False,0.6150558534575409,martingale,,,,,2.476033549615296,1.0,,,,,,11.0,3.1281155113738075,,,,,,,,,
range_breakout,-0.2096274659996178,0.2737000638900281,0.2832274386579411,0.0,1.0,,,,,,False,False,False,10.502011781261539,,1.0,,0.0,,-1.0730805095025209,,0.33750359999999635,,0.1820768206896724,,0.3038142337548189,,0.0033750359999999632,,29,0,True,266,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.437798803075738,full,,,pct,False,True,9.519370150795051,none,,,,,,,,,,,,,,240.0,0.2277198069659585,,,,,11,,
range_breakout,1.5718946535960399,0.378483418241296,0.3781596156773463,0.0,1.0,0.5013167548066466,0.18017076390880746,0.1781119180564519,0.0,1.0,False,False,False,15.832354084348383,15.462214624522119,1.0,1.0,0.0,0.0,1.9975227272848863,1.2806621899336177,28.05200906781424,21.79055225893433,26.117107675118323,21.79055225893433,8.413843705458778,0.0,0.28052009067814243,0.2179055225893433,6,1,False,241,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,2.4098131515784766,partial_trailing,0.6173510953360803,4.095717502741266,pct,True,False,6.277686372088893,none,,,,,,,,,,,,,,134.0,0.3908217005896707,,,,,,,
range_breakout,2.010120584975228,0.9260301383044657,0.8588136626885035,0.0,1.0,0.7099546681337054,0.4852053619609946,0.47991024054481995,0.0,1.0,False,False,False,20.339678944098505,19.15362737902946,1.0,1.0,0.0,0.0,1.1022953006691782,0.8827583245014962,5.01061879999988,85.01317440000008,21.599373877777758,85.01317440000008,1.5269292325345156,0.0,0.050106187999998796,0.8501317440000008,9,1,False,236,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,True,False,5.05443947734124,none,,,,6.026872446721467,,,,,,,,,,193.0,0.02944946068603871,,,,,,,
range_breakout,3.899055771739346,1.0217276033165732,1.0217276033165732,0.0,1.0,1.370998018480174,0.6744523075134374,0.6696991538297904,0.0,1.0,False,False,False,32.35057987819297,30.933684034152638,1.0,1.0,0.0,0.0,1.6757479432285727,1.4551522245755342,142.4412782161588,139.81511779394924,67.86046036386946,139.81511779394924,1.5266139181939786,0.0,1.424412782161588,1.3981511779394924,6,1,False,185,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.5388140880428,full,,,pct,True,False,3.1531650494109473,none,,,,,,,,,,,,,,211.0,0.41549019030289475,,,,,,,
range_breakout,4.343866795071527,1.1361673627885782,1.1319051210451003,0.0,1.0,0.1611074806197932,1.131180792307877,1.1192126310086552,0.0,1.0,False,False,False,39.25131513226882,38.986415020547,1.0,1.0,0.0,0.0,1.9701903894781407,0.14419294312336356,138.56746309899805,0.0,90.41420420989814,0.0,2.0715445246218263,0.0,1.3856746309899806,0.0,5,0,False,87,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,3.6940853312245525,partial_trailing,0.8933391289222993,2.41391398131733,pct,False,False,2.5728546164041854,none,,,,,,,,,,,,,,248.0,0.38159780141379024,,,,,,,
range_breakout,6.241954315881948,1.209732848567738,1.0451314195031791,0.0,1.0,0.8600524070859761,0.9862311013628007,0.9000942164474387,0.0,1.0,False,False,False,33.94804097520977,33.11200032113963,1.0,1.0,0.0,0.0,2.2596789837708675,0.6720077316533704,144.02179346117018,45.93434582955565,85.76947617831586,45.93434582955565,2.409833812346754,0.6779358837311977,1.4402179346117019,0.4593434582955565,7,2,False,286,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,4.346590253657579,full,,,pct,True,False,3.0408503870258685,none,,,,,,,,,,,,,,85.0,0.3815488220782661,,,,,,,
range_breakout,10.248607006336584,2.4128798823033626,2.188338558259743,0.0,1.0,2.302657153070875,1.44426316475992,0.6333712702379671,0.0,1.0,False,False,False,389.72273221423234,329.4236749142691,1.0,1.0,0.0,0.0,1.800547060062561,0.8636866617567662,51.59093520993251,259.56549288289153,231.06925187522793,259.56549288289153,1.41271922328882,0.0,0.5159093520993251,2.5956549288289152,5,1,False,251,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,True,False,,none,,,,7.833332563268129,,,33.0,1.5734259202525815,,,,,,211.0,0.495877675233975,,,,,,,
range_breakout,13.269079404878358,3.733888273588425,3.6654504279305513,0.0,1.0,-0.6947300354865016,3.813216233532519,2.903733270204713,0.0,1.0,True,False,False,424.7960167976883,292.1871427760634,1.0,1.0,0.0,0.0,1.6796826598115342,-0.18349715500719424,65.45091873513314,-23.02028082490206,86.0388923579139,11.912401551799544,2.154983633173147,0.2221373472678228,0.6545091873513315,-0.2302028082490206,21,5,True,148,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,atr,True,False,,none,,,,4.648828723216045,,,54.0,2.2567278315710055,,,,,,211.0,0.2277198069659585,,,,,4,9,5
range_breakout,25.201523481715626,3.94448001011124,3.4908207365736557,0.0,1.0,-1.9449031924341442,4.329313233235373,3.732087587433155,0.0,1.0,True,False,False,217.9722469511845,218.0056128844639,1.0,1.0,0.0,0.0,2.384402288015283,-0.4140406479968962,41.60416886409362,-16.891584827542594,102.92943843767391,1.59621351369561,2.3628816649609647,0.051175340926922816,0.41604168864093627,-0.16891584827542594,31,11,True,113,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,8.855288660558491,partial_trailing,0.186413419908481,2.0962366431575847,pct,True,False,0.46488450597554165,none,,,,,,,,,,,,,,180.0,0.040909098635545926,,,,,3,10,7
range_breakout,37.56314529053806,12.005348606435327,12.25329242536904,0.0,1.0,2.3364359501108156,1.0152085047635553,0.9771057972407607,0.0,1.0,False,False,False,1109.558395794867,94.737424782212,1.0,1.0,0.0,0.0,1.6945834907076556,1.0547445342344888,47.563111428532466,242.03280395194477,447.8980136548796,242.03280395194477,1.2558695455578395,0.0,0.4756311142853247,2.4203280395194477,8,1,False,183,2,0,2,0,7.591529314743812,1.0,0,0,1.0,1.0,,,pct,3.0150440314888987,partial_trailing,0.3535376041250221,0.8889890960961578,atr,False,False,,martingale,,,,,2.755273001853684,6.0,36.0,5.648851257884296,,,,,,100.0,0.4753571532049581,,,,,,,
range_breakout,64.20893254462601,12.46755538130981,12.24116993640141,0.0,1.0,0.0768847880882495,1.8671764804886033,1.8511582331863021,0.0,1.0,False,False,False,1078.7298526739805,99.30998042479231,1.0,1.0,0.0,0.0,2.1583475632907234,0.04351750618594909,-33.32122550325184,16.122736702223932,448.36468418366485,10.691342497922712,1.743696304829245,0.37040050279642345,-0.3332122550325184,0.16122736702223933,16,4,False,132,2,1,2,0,10.550664262879241,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,True,False,1.0217174012784023,martingale,,,,2.570152450824427,3.2481786069856504,10.0,,,,,,,,193.0,0.2747723634223627,,,,,,,
range_breakout,120.3858565763963,24.569780539919492,26.596895165315456,0.0,1.0,3.9377509508778052,9.000687149442435,9.456368983323838,0.0,1.0,True,False,False,4723.045491399478,1930.9999084032033,1.0,1.0,0.0,0.0,1.8497580281793975,0.33859758611139934,-91.97070050783968,16.941621721014897,379.8924603292992,74.868661464536,1.5524375891969546,0.9362095972947896,-0.9197070050783968,0.16941621721014896,39,12,True,212,4,2,4,2,18.243212711931243,4.271207406803285,0,0,1.0,1.0,,,pct,2.283346749776838,full,,,atr,True,False,,martingale,,,,,2.0666899638802345,9.0,48.0,3.6221274240430836,,,,,,100.0,0.11978094533348621,,,,,2,1,-1
range_breakout,144.15345234014634,25.082644367486566,26.42223497928805,0.0,1.0,-4.693726152578015,13.878429155531451,13.340176489663886,0.0,1.0,True,False,False,2894.133453934901,971.236955801724,1.0,1.0,0.0,0.0,2.120470829297107,-0.4714823948244524,-130.7704482000006,-98.98488111287601,1154.4472062108262,-52.99963066916151,0.9779274108303219,-0.3370949346534719,-1.307704482000006,-0.9898488111287601,13,6,False,219,3,3,3,2,17.25724455178288,6.678018774320391,0,0,1.0,1.0,,,pct,7.1209285903530954,partial_trailing,0.6469498340271034,2.9892791808175794,atr,False,False,,martingale,,,,,2.5841862886255687,7.0,27.0,5.129336676687776,,,,,,119.0,0.11978094533348621,,,,,,,
range_breakout,190.64546580316212,32.69686456139225,28.199322054701987,0.0,1.0,1.699890122363934,11.852136050601537,8.762158716262118,0.0,1.0,True,False,False,5404.805763917458,1506.0082901592548,1.0,1.0,0.04,0.0,1.856958603458094,0.19110755805035315,19.128685835145937,-1.0950484891722922,949.8834672785804,74.16249989727677,1.65712231464094,0.8645175535315293,0.19128685835145937,-0.010950484891722923,25,6,True,197,3,2,3,2,39.369467506115264,11.572833204903892,0,0,1.0,1.0,,,pct,5.840348197322532,full,,,atr,True,False,,martingale,,,,,3.4018867125323107,8.0,54.0,3.089286298046319,,,,,,240.0,0.09382244034606985,,,,,1,3,2
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,172,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,7.078153083323061,partial_trailing,0.35351188416951007,2.6548285763712354,pct,False,False,0.8908537396799817,grid,4.0,2.9983037968124377,2.779727228051253,,,,,,,,,,,,,8.0,15.0,6.94589135553978,90.67607215050887,,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,176,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,7.087272456082581,partial_trailing,0.38682397119674006,0.6866714661326443,atr,False,True,,none,,,,,,,35.0,5.599972341012672,,,,,,,,11.0,12.0,6.97352466328562,94.56751035812272,,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,227,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.31498124678164807,4.43236638859385,pct,True,True,0.24612026737701018,grid,3.0,2.0171650962281475,2.731138654126256,4.5985891786625555,,,,,,,,,,,,5.0,15.0,8.58782737814905,94.56751035812272,,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,252,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.3376444757192621,0.42276835775491167,pct,False,True,4.147018501360344,grid,3.0,0.5337771555619679,1.2004948624352694,4.403695402610533,,,,,,,,,,,,5.0,12.0,8.65796826304397,90.67607215050887,,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,259,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.5785276508956668,4.404778259777726,pct,False,False,7.0396698158422595,grid,8.0,1.689652555157169,2.323692165533559,3.1090608963776765,,,,,,,,,,,,5.0,13.0,8.58782737814905,86.39734361668985,,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,272,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,full,,,pct,True,False,8.687982075102038,martingale,,,,7.838598976276386,2.5893197370305296,9.0,,,,,,,,,,11.0,13.0,5.010913255114097,94.13297398647994,,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,277,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,7.975753999654287,partial_trailing,0.3711942089683692,3.4152037651860288,pct,False,True,5.046125194866363,grid,4.0,1.1205536325063081,1.2108775549351258,,,,,,,,,,,,,8.0,15.0,6.94589135553978,92.19498719443125,,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,280,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,5.797234147321125,partial_trailing,0.2889745547997469,3.143256699469753,pct,False,True,1.9622123257199637,grid,3.0,2.231758244661427,1.10343799428681,,,,,,,,,,,,,8.0,15.0,6.94589135553978,92.19498719443125,,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,288,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,pct,9.01852184752387,partial_trailing,0.8362404219850386,4.427644330279246,pct,False,False,1.1693660713674525,grid,4.0,0.1587282113765503,1.1540660291513658,,,,,,,,,,,,,5.0,13.0,5.361977845455165,92.19498719443125,,,
stochastic,0.0,0.0,0.0,0.0,0.0,,,,,,False,False,False,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0,0,False,289,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.6093587369517559,1.7146011280350604,pct,False,False,6.869480599954276,grid,4.0,2.4282286057896902,1.9259691768709295,8.425877210672905,,,,,,,,,,,,5.0,12.0,5.010913255114097,94.56751035812272,,,
stochastic,0.5070995777996634,0.27298262558205344,0.2753207400332633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,9.913529405242123,0.0,1.0,0.0,0.0,0.0,1.4996782502743982,0.0,51.58299190000008,0.0,51.58299190000008,0.0,0.0,0.0,0.5158299190000007,0.0,1,0,False,119,0,0,0,0,1.0,1.0,0,0,1.0,1.0,,,rr,,partial_trailing,0.5289938762043475,2.446877539490375,pct,False,False,9.878698990515492,martingale,,,,2.4110289893434236,1.7848308312186538,6.0,,,,,,,,,,5.0,15.0,13.54583502421755,80.51350940377955,,,
